# gazetteer.tsv — bundled offline place index for the radius filter (R-105).
# Format: name<TAB>aliases(|-separated)<TAB>lat<TAB>lon<TAB>country-code<TAB>type(postal|city|region|country)<TAB>population
# Sources:
#   GeoNames (cities15000.txt, DK.txt, countryInfo.txt) — https://www.geonames.org/
#     Licensed under CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/).
#   DAWA / Danmarks Adresser (postnumre, regioner) — https://dataforsyningen.dk/
#     Free Danish public-sector data from SDFI/Klimadatastyrelsen.
# Generated once by a throwaway script; regenerate rather than hand-edit rows.
København K	1457|Copenhagen K	55.67822	12.57191	DK	postal	0
København K	1458|Copenhagen K	55.67698	12.57201	DK	postal	0
København K	1459|Copenhagen K	55.67753	12.57180	DK	postal	0
København K	1460|Copenhagen K	55.67663	12.57084	DK	postal	0
København K	1461|Copenhagen K	55.67682	12.57299	DK	postal	0
København K	1462|Copenhagen K	55.67624	12.57178	DK	postal	0
København K	1463|Copenhagen K	55.67572	12.57219	DK	postal	0
København K	1464|Copenhagen K	55.67645	12.57262	DK	postal	0
København K	1465|Copenhagen K	55.67607	12.57343	DK	postal	0
København K	1466|Copenhagen K	55.67686	12.57412	DK	postal	0
København K	1467|Copenhagen K	55.67607	12.57414	DK	postal	0
København K	1468|Copenhagen K	55.67552	12.57337	DK	postal	0
København K	1470|Copenhagen K	55.67506	12.57386	DK	postal	0
København K	1471|Copenhagen K	55.67432	12.57500	DK	postal	0
København K	1472|Copenhagen K	55.67369	12.57632	DK	postal	0
København K	1473|Copenhagen K	55.67233	12.57834	DK	postal	0
København V	1550|Copenhagen V	55.67631	12.56794	DK	postal	0
København V	1551|Copenhagen V	55.67922	12.56484	DK	postal	0
København V	1552|Copenhagen V	55.67433	12.57368	DK	postal	0
København V	1553|Copenhagen V	55.67456	12.56909	DK	postal	0
København V	1554|Copenhagen V	55.67705	12.56488	DK	postal	0
København V	1555|Copenhagen V	55.67496	12.57512	DK	postal	0
København V	1556|Copenhagen V	55.67354	12.57351	DK	postal	0
København V	1557|Copenhagen V	55.67316	12.57487	DK	postal	0
København V	1558|Copenhagen V	55.67190	12.57714	DK	postal	0
København V	1559|Copenhagen V	55.67150	12.57765	DK	postal	0
København V	1560|Copenhagen V	55.66667	12.57076	DK	postal	0
København V	1561|Copenhagen V	55.66088	12.56238	DK	postal	0
København V	1562|Copenhagen V	55.67043	12.57485	DK	postal	0
København V	1563|Copenhagen V	55.67082	12.57359	DK	postal	0
København V	1564|Copenhagen V	55.67243	12.57622	DK	postal	0
København V	1567|Copenhagen V	55.67020	12.57133	DK	postal	0
København V	1568|Copenhagen V	55.66909	12.57278	DK	postal	0
København V	1569|Copenhagen V	55.67129	12.57068	DK	postal	0
København V	1570|Copenhagen V	55.67358	12.56450	DK	postal	0
København V	1571|Copenhagen V	55.67075	12.57232	DK	postal	0
København V	1572|Copenhagen V	55.67161	12.57300	DK	postal	0
København V	1573|Copenhagen V	55.67174	12.57410	DK	postal	0
København V	1574|Copenhagen V	55.67159	12.57217	DK	postal	0
København V	1575|Copenhagen V	55.67201	12.57058	DK	postal	0
København V	1576|Copenhagen V	55.67114	12.56944	DK	postal	0
København V	1577|Copenhagen V	55.66901	12.56801	DK	postal	0
København V	1600|Copenhagen V	55.67989	12.56258	DK	postal	0
København V	1601|Copenhagen V	55.67878	12.55938	DK	postal	0
København V	1602|Copenhagen V	55.67873	12.56127	DK	postal	0
København V	1603|Copenhagen V	55.67925	12.56223	DK	postal	0
København V	1604|Copenhagen V	55.67743	12.56139	DK	postal	0
København V	1605|Copenhagen V	55.67602	12.56106	DK	postal	0
København V	1606|Copenhagen V	55.67807	12.56233	DK	postal	0
København V	1607|Copenhagen V	55.67859	12.56378	DK	postal	0
København V	1608|Copenhagen V	55.67611	12.56532	DK	postal	0
København V	1609|Copenhagen V	55.67580	12.56378	DK	postal	0
København V	1610|Copenhagen V	55.67458	12.55768	DK	postal	0
København V	1611|Copenhagen V	55.67518	12.56363	DK	postal	0
